Feature,Importance
City_Russell,0.0
City_Ruskin,0.0
City_Rushville,0.0
City_Rushmore,0.0
City_Rushford,0.0
City_Rush,0.0
City_Ryegate,0.0
City_Rural Retreat,0.0
City_Rural Hall,0.0
City_Runnemede,0.0
City_Runnells,0.0
City_Runge,0.0
City_Rumson,0.0
City_Rumsey,0.0
City_Ruffs Dale,0.0
City_Ruffin,0.0
City_Ruckersville,0.0
City_Ruby,0.0
City_Royse City,0.0
City_Rye Brook,0.0
City_Sabattus,0.0
City_Ronda,0.0
City_Saint Albans,0.0
City_Saint George,0.0
City_Saint Francis,0.0
City_Saint Cloud,0.0
City_Saint Clair Shores,0.0
City_Saint Clair,0.0
City_Saint Charles,0.0
City_Saint Bonifacius,0.0
City_Saint Augustine,0.0
City_Saint Augusta,0.0
City_Saint Anthony,0.0
City_Saint Ann,0.0
City_Saint Amant,0.0
City_Saguache,0.0
City_Sabillasville,0.0
City_Sagle,0.0
City_Sag Harbor,0.0
City_Safford,0.0
City_Safety Harbor,0.0
City_Saegertown,0.0
City_Sadieville,0.0
City_Saddle River,0.0
City_Saddle Brook,0.0
City_Sacramento,0.0
City_Saco,0.0
City_Sacaton,0.0
City_Sabina,0.0
City_Royersford,0.0
City_Royalton,0.0
City_Royal Palm Beach,0.0
City_Roseburg,0.0
City_Roslyn,0.0
City_Roslindale,0.0
City_Rosharon,0.0
City_Rosendale,0.0
City_Rosenberg,0.0
City_Rosemount,0.0
City_Rosemont,0.0
City_Rosemead,0.0
City_Rosemary Beach,0.0
City_Roselle,0.0
City_Roseland,0.0
City_Rosedale,0.0
City_Rosebud,0.0
City_Royal Oaks,0.0
City_Roseau,0.0
City_Rose Valley,0.0
City_Rose Hill,0.0
City_Rose Creek,0.0
City_Rose Bud,0.0
City_Roscommon,0.0
City_Roscoe,0.0
City_Rosamond,0.0
City_Rootstown,0.0
City_Roosevelt,0.0
City_Ronks,0.0
City_Ronkonkoma,0.0
City_Roslyn Heights,0.0
City_Ross Valley,0.0
City_Rossburg,0.0
City_Rossford,0.0
City_Royal Oak,0.0
City_Royal City,0.0
City_Roy,0.0
City_Roxbury Crossing,0.0
City_Roxbury,0.0
City_Roxboro,0.0
City_Rowlett,0.0
City_Rowlesburg,0.0
City_Rowland,0.0
City_Rowesville,0.0
City_Rouseville,0.0
City_Roundup,0.0
City_Round Rock,0.0
City_Round O,0.0
City_Round Lake Heights,0.0
City_Round Lake Beach,0.0
City_Round Lake,0.0
City_Round Hill,0.0
City_Roulette,0.0
City_Rough and Ready,0.0
City_Rough And Ready,0.0
City_Rougemont,0.0
City_Rotterdam Junction,0.0
City_Roswell,0.0
City_Rossville,0.0
City_Shakopee,0.0
City_Shallowater,0.0
City_Shamokin,0.0
City_Starr,0.0
City_Steele,0.0
City_Stedman,0.0
City_Steamboat Springs,0.0
City_Steamboat Rock,0.0
City_Stayton,0.0
City_Staunton,0.0
City_Statesville,0.0
City_Statenville,0.0
City_Staten Island,0.0
City_Stateline,0.0
City_State Road,0.0
City_State College,0.0
City_Starkville,0.0
City_Steep Falls,0.0
City_Starke,0.0
City_Stark,0.0
City_Star Tannery,0.0
City_Star,0.0
City_Stapleton,0.0
City_Staples,0.0
City_Stanwood,0.0
City_Stantonsburg,0.0
City_Stanton,0.0
City_Stanley,0.0
City_Stanfordville,0.0
City_Stanford,0.0
City_Steeles Tavern,0.0
City_Steger,0.0
City_Standish,0.0
City_Stevinson,0.0
City_Stockholm,0.0
City_Stockertown,0.0
City_Stockbridge,0.0
City_Stittville,0.0
City_Stirum,0.0
City_Stinson Beach,0.0
City_Stilwell,0.0
City_Stillwater,0.0
City_Stilesville,0.0
City_Stewartville,0.0
City_Stewartsville,0.0
City_Stewart,0.0
City_Stevensville,0.0
City_Steinhatchee,0.0
City_Stevenson Ranch,0.0
City_Stevenson,0.0
City_Stevens Point,0.0
City_Stevens,0.0
City_Steubenville,0.0
City_Sterrett,0.0
City_Sterling Heights,0.0
City_Sterling,0.0
City_Stephenson,0.0
City_Stephens City,0.0
City_Stephens,0.0
City_Stem,0.0
City_Stanfield,0.0
City_Stanberry,0.0
City_Shamokin Dam,0.0
City_Spring Grove,0.0
City_Springtown,0.0
City_Springfield Gardens,0.0
City_Springerville,0.0
City_Springdale,0.0
City_Springboro,0.0
City_Spring Valley,0.0
City_Spring Run,0.0
City_Spring Mills,0.0
City_Spring Lake,0.0
City_Spring House,0.0
City_Spring Hope,0.0
City_Spring Hill,0.0
City_Spring Creek,0.0
City_Springville-Johnsondale,0.0
City_Spring City,0.0
City_Spring Brook Township,0.0
City_Spring Arbor,0.0
City_Spreckels,0.0
City_Spray,0.0
City_Sprakers,0.0
City_Sprague,0.0
City_Spotsylvania,0.0
City_Spotswood,0.0
City_Spokane Valley,0.0
City_Spofford,0.0
City_Splendora,0.0
City_Springville,0.0
City_Springville-Mapleton,0.0
City_Stanardsville,0.0
City_St Pauls,0.0
City_Stamford,0.0
City_Stahlstown,0.0
City_Stafford Springs,0.0
City_Stafford,0.0
City_Stacy,0.0
City_Staatsburg,0.0
City_St. Petersburg,0.0
City_St. Louis,0.0
City_St Stephen,0.0
City_St Petersburg,0.0
City_St Peters,0.0
City_St Pete Beach,0.0
City_St Meinrad,0.0
City_Springwater,0.0
City_St Matthews,0.0
City_St Joseph,0.0
City_St Johns,0.0
City_St Helena,0.0
City_St George,0.0
City_St Cloud,0.0
City_St Clairsville,0.0
City_St Clair,0.0
City_St Charles,0.0
City_St Augustine,0.0
City_Squaw Valley,0.0
City_Spruce Creek,0.0
City_Stockton,0.0
City_Stokesdale,0.0
City_Stone Mountain,0.0
City_Sumter,0.0
City_Sunman,0.0
City_Sunland,0.0
City_Sunfield,0.0
City_Sunbury,0.0
City_Sunburg,0.0
City_Sun River,0.0
City_Sun Prairie,0.0
City_Sun Lakes,0.0
City_Sun City West,0.0
City_Sun City Center,0.0
City_Sun City,0.0
City_Sumterville,0.0
City_Sumpter,0.0
City_Sunnyside,0.0
City_Sumner,0.0
City_Summit Argo,0.0
City_Summit,0.0
City_Summerville,0.0
City_Summerton,0.0
City_Summersville,0.0
City_Summerland Key,0.0
City_Summerland,0.0
City_Summerhill,0.0
City_Summerfield,0.0
City_Summerdale,0.0
City_Summer Lake,0.0
City_Sunny Isles Beach,0.0
City_Sunol,0.0
City_Stoneboro,0.0
City_Sutherlin,0.0
City_Sweet,0.0
City_Swedesboro,0.0
City_Swartz Creek,0.0
City_Swarthmore,0.0
City_Swanton,0.0
City_Swansea,0.0
City_Swannanoa,0.0
City_Swan River,0.0
City_Suwanee,0.0
City_Sutton,0.0
City_Sutter Creek,0.0
City_Sutter,0.0
City_Sutherland,0.0
City_Sunrise,0.0
City_Sussex,0.0
City_Susquehanna,0.0
City_Susanville,0.0
City_Surry,0.0
City_Surprise,0.0
City_Suring,0.0
City_Surfside Beach,0.0
City_Surfside,0.0
City_Superior,0.0
City_Sunset Valley,0.0
City_Sunset Beach,0.0
City_Sunset,0.0
City_Sumerduck,0.0
City_Sumerco,0.0
City_Sultana,0.0
City_Stoystown,0.0
City_Streetsboro,0.0
City_Street,0.0
City_Streamwood,0.0
City_Strawberry Valley,0.0
City_Strawberry Plains,0.0
City_Straughn,0.0
City_Strattanville,0.0
City_Strathmore,0.0
City_Stratham,0.0
City_Stratford,0.0
City_Strasburg,0.0
City_Strafford,0.0
City_Stow,0.0
City_Sultan,0.0
City_Stoughton,0.0
City_Stotts City,0.0
City_Story City,0.0
City_Storrs Mansfield,0.0
City_Storrs Center,0.0
City_Storm Lake,0.0
City_Stonyford,0.0
City_Stony Point,0.0
City_Stony Creek,0.0
City_Stony Brook,0.0
City_Stonington,0.0
City_Stoneham,0.0
City_Strong,0.0
City_Strongstown,0.0
City_Strongsville,0.0
City_Stroudsburg,0.0
City_Sulphur,0.0
City_Sullivan,0.0
City_Sulligent,0.0
City_Suitland,0.0
City_Suisun City,0.0
City_Sugarloaf,0.0
City_Sugar Land,0.0
City_Sugar Hill,0.0
City_Sugar Grove,0.0
City_Suffolk,0.0
City_Suffern,0.0
City_Sudlersville,0.0
City_Sudbury,0.0
City_Succasunna,0.0
City_Sublimity,0.0
City_Suamico,0.0
City_Stuyvesant,0.0
City_Sturtevant,0.0
City_Sturgeon Lake,0.0
City_Sturbridge,0.0
City_Stump Creek,0.0
City_Studio City,0.0
City_Stuarts Draft,0.0
City_Stuart,0.0
City_Strykersville,0.0
City_Spiritwood,0.0
City_Spicewood,0.0
City_Spicer,0.0
City_Silver Point,0.0
City_Sinclair,0.0
City_Simsboro,0.0
City_Simpsonville,0.0
City_Simla,0.0
City_Simi Valley,0.0
City_Silverton,0.0
City_Silverthorne,0.0
City_Silverstreet,0.0
City_Silverdale,0.0
City_Silverado,0.0
City_Silver Springs,0.0
City_Silver Spring,0.0
City_Silver Plume,0.0
City_Sioux Center,0.0
City_Silver Lake,0.0
City_Silver Creek,0.0
City_Silver City,0.0
City_Silt,0.0
City_Siletz,0.0
City_Siler City,0.0
City_Sikeston,0.0
City_Sigurd,0.0
City_Signal Mountain,0.0
City_Signal Hill,0.0
City_Sigel,0.0
City_Sierraville,0.0
City_Sinclairville,0.0
City_Sioux City,0.0
City_Smiths Creek,0.0
City_Slayton,0.0
City_Smithfield,0.0
City_Smith River,0.0
City_Smethport,0.0
City_Smartsville,0.0
City_Sloughhouse,0.0
City_Sloatsburg,0.0
City_Slippery Rock,0.0
City_Slingerlands,0.0
City_Slinger,0.0
City_Sligo,0.0
City_Slidell,0.0
City_Sleepy Eye,0.0
City_Slate Hill,0.0
City_Sioux Falls,0.0
City_Skykomish,0.0
City_Skyforest,0.0
City_Skull Valley,0.0
City_Skokie,0.0
City_Skippers,0.0
City_Skiatook,0.0
City_Skaneateles,0.0
City_Sixes,0.0
City_Six Mile Run,0.0
City_Six Mile,0.0
City_Sisters,0.0
City_Sister Bay,0.0
City_Sierra City,0.0
City_Sierra Blanca,0.0
City_Sidney,0.0
City_Sheboygan Falls,0.0
City_Shepherdsville,0.0
City_Shepherd,0.0
City_Shenandoah,0.0
City_Shelton,0.0
City_Shellman,0.0
City_Sheldon,0.0
City_Shelbyville,0.0
City_Shelby,0.0
City_Shelburne Falls,0.0
City_Shelburne,0.0
City_Sheffield,0.0
City_Sheep Ranch,0.0
City_Sheboygan,0.0
City_Sidman,0.0
City_Shawville,0.0
City_Shawsville,0.0
City_Shawano,0.0
City_Shaver Lake,0.0
City_Shasta Lake,0.0
City_Shasta,0.0
City_Sharpsburg,0.0
City_Sharon Hill,0.0
City_Sharon,0.0
City_Shannon,0.0
City_Shaniko,0.0
City_Shandon,0.0
City_Sheppton,0.0
City_Sherburn,0.0
City_Sheridan,0.0
City_Sherman,0.0
City_Sicklerville,0.0
City_Shrub Oak,0.0
City_Shrewsbury,0.0
City_Show Low,0.0
City_Shoshone,0.0
City_Shortsville,0.0
City_Shorter,0.0
City_Short Hills,0.0
City_Shorewood,0.0
City_Shoreline,0.0
City_Shoreham,0.0
City_Shohola,0.0
City_Shoals,0.0
City_Shirleysburg,0.0
City_Shirley,0.0
City_Shipshewana,0.0
City_Shiprock,0.0
City_Shippenville,0.0
City_Shippensburg,0.0
City_Shingletown,0.0
City_Shingle Springs,0.0
City_Sherwood,0.0
City_Sherrills Ford,0.0
City_Shermans Dale,0.0
City_Sherman Oaks,0.0
City_Smithmill,0.0
City_Smiths Station,0.0
City_Spiceland,0.0
City_South Point,0.0
City_South Weymouth,0.0
City_South Vienna,0.0
City_South Setauket,0.0
City_South San Francisco,0.0
City_South Salt Lake,0.0
City_South Salem,0.0
City_South Saint Paul,0.0
City_South Royalton,0.0
City_South Rockwood,0.0
City_South Richmond Hill,0.0
City_South Prince George,0.0
City_South Portland,0.0
City_South Plainfield,0.0
City_South Yakima,0.0
City_South Pittsburg,0.0
City_South Pasadena,0.0
City_South Park,0.0
City_South Ozone Park,0.0
City_South Orange,0.0
City_South Newfane,0.0
City_South Miami,0.0
City_South Lebanon,0.0
City_South Lake Tahoe,0.0
City_South Houston,0.0
City_South Holland,0.0
City_South Hill,0.0
City_South Windsor,0.0
City_South Yarmouth,0.0
City_Smithsburg,0.0
City_Spanish Fork,0.0
City_Sperryville,0.0
City_Sperry,0.0
City_Spencerville,0.0
City_Spencerport,0.0
City_Spencer,0.0
City_Spartanburg,0.0
City_Sparta,0.0
City_Sparrows Point,0.0
City_Sparks Glencoe,0.0
City_Sparks,0.0
City_Spanishburg,0.0
City_Spanish Fort,0.0
City_Spangle,0.0
City_South and East Osceola,0.0
City_Spanaway,0.0
City_Southport,0.0
City_Southlake,0.0
City_Southington,0.0
City_Southgate,0.0
City_Southfields,0.0
City_Southern Pines,0.0
City_Southeast Marin,0.0
City_Southbury,0.0
City_Southborough,0.0
City_Southaven,0.0
City_Southampton,0.0
City_South Haven,0.0
City_South Hackensack,0.0
City_South Glens Falls,0.0
City_Snowmass,0.0
City_Solvang,0.0
City_Solon,0.0
City_Solen,0.0
City_Soledad,0.0
City_Solana Beach,0.0
City_Soddy-Daisy,0.0
City_Soddy Daisy,0.0
City_Soda Springs,0.0
City_Socorro,0.0
City_Society Hill,0.0
City_Social Circle,0.0
City_Snowville,0.0
City_Snowflake,0.0
City_South Glastonbury,0.0
City_Snow Shoe,0.0
City_Snow Hill,0.0
City_Snow Camp,0.0
City_Snoqualmie,0.0
City_Snohomish,0.0
City_Snellville,0.0
City_Snelling,0.0
City_Smyrna,0.0
City_Smoaks,0.0
City_Smithville,0.0
City_Smithtown,0.0
City_Smithton,0.0
City_Somerdale,0.0
City_Somers,0.0
City_Somers Point,0.0
City_Somerville,0.0
City_South Gate,0.0
City_South Fork,0.0
City_South Elgin,0.0
City_South El Monte,0.0
City_South Dennis,0.0
City_South Deerfield,0.0
City_South Chesterfield,0.0
City_South Boston,0.0
City_South Bend,0.0
City_South Beloit,0.0
City_South Beach,0.0
City_South Amboy,0.0
City_South Amana,0.0
City_South Acworth,0.0
City_Soulsbyville,0.0
City_Souderton,0.0
City_Sorrento,0.0
City_Soquel,0.0
City_Sophia,0.0
City_Soperton,0.0
City_Sopchoppy,0.0
City_Sonora,0.0
City_Sonoma,0.0
City_Somis,0.0
City_Somes Bar,0.0
City_Loxahatchee,0.0
City_Littlerock,0.0
City_Lower Lake,0.0
City_Cliffwood,0.0
City_Cloquet,0.0
City_Clive,0.0
City_Clitherall,0.0
City_Clio,0.0
City_Clinton Township,0.0
City_Clinton Corners,0.0
City_Clinton,0.0
City_Climax,0.0
City_Clifton Springs,0.0
City_Clifton Park,0.0
City_Clifton Forge,0.0
City_Clifton,0.0
City_Clewiston,0.0
City_Cloverdale,0.0
City_Cleves,0.0
City_Cleveland,0.0
City_Clermont,0.0
City_Clemson,0.0
City_Clemmons,0.0
City_Clements,0.0
City_Clementon,0.0
City_Clearwater Beach,0.0
City_Clearlake Oaks,0.0
City_Clearlake,0.0
City_Clearfield,0.0
City_Clear Spring,0.0
City_Clover,0.0
City_Clovis,0.0
City_Clear Brook,0.0
City_Cochecton,0.0
City_Cogan Station,0.0
City_Coeur D Alene,0.0
City_Coeburn,0.0
City_Cody,0.0
City_Coconut Creek,0.0
City_Cocolamus,0.0
City_Cocoa-Rockledge,0.0
City_Cocoa Beach,0.0
City_Cocoa,0.0
City_Cockeysville,0.0
City_Cochranville,0.0
City_Cochranton,0.0
City_Cobleskill,0.0
City_Clute,0.0
City_Cobb,0.0
City_Coats,0.0
City_Coatesville,0.0
City_Coarsegold,0.0
City_Coalville,0.0
City_Coalport,0.0
City_Coalmont,0.0
City_Coal Valley,0.0
City_Coal Twp,0.0
City_Coal Township,0.0
City_Clymer,0.0
City_Clyde,0.0
City_Clear Lake,0.0
City_Cle Elum,0.0
City_Cohasset,0.0
City_Chuluota,0.0
City_Cisco,0.0
City_Circleville,0.0
City_Circle Pines,0.0
City_Cinnaminson,0.0
City_Cimarron,0.0
City_Cicero,0.0
City_Cibola,0.0
City_Churubusco,0.0
City_Churchville,0.0
City_Church View,0.0
City_Church Hill,0.0
City_Chunchula,0.0
City_Chula Vista,0.0
City_City Of Industry,0.0
City_Chula,0.0
City_Chugwater,0.0
City_Chuckey,0.0
City_Chualar,0.0
City_Christmas,0.0
City_Christiansburg,0.0
City_Christiana,0.0
City_Chrisney,0.0
City_Chowchilla,0.0
City_Choteau,0.0
City_Choctaw,0.0
City_Chocowinity,0.0
City_Citra,0.0
City_Clackamas,0.0
City_Clayton,0.0
City_Clarkdale,0.0
City_Claysville,0.0
City_Claysburg,0.0
City_Claymont,0.0
City_Clay,0.0
City_Clatskanie,0.0
City_Clarksville,0.0
City_Clarkston,0.0
City_Clarksburg,0.0
City_Clarksboro,0.0
City_Clarks Summit,0.0
City_Clarkfield,0.0
City_Clarkesville,0.0
City_Clark Mills,0.0
City_Clairton,0.0
City_Clark,0.0
City_Clarion,0.0
City_Clarington,0.0
City_Clarinda,0.0
City_Clarendon Hills,0.0
City_Clarendon,0.0
City_Clarence,0.0
City_Claremont,0.0
City_Clare,0.0
City_Clara City,0.0
City_Clanton,0.0
City_Clancy,0.0
City_Cohagen,0.0
City_Cohoes,0.0
City_Cotati,0.0
City_Copiague,0.0
City_Corbin City,0.0
City_Corbin,0.0
City_Corbett,0.0
City_Coraopolis,0.0
City_Coram,0.0
City_Coralville,0.0
City_Coral Springs,0.0
City_Coral Gables,0.0
City_Coquille,0.0
City_Copperopolis,0.0
City_Copper Hill,0.0
City_Coppell,0.0
City_Cope,0.0
City_Cordele,0.0
City_Copake,0.0
City_Coosawhatchie,0.0
City_Coos Bay,0.0
City_Coopersville,0.0
City_Coopersburg,0.0
City_Coolidge,0.0
City_Cool Ridge,0.0
City_Cool,0.0
City_Cooksville,0.0
City_Cookeville,0.0
City_Conyers,0.0
City_Conway,0.0
City_Corcoran,0.0
City_Cordell,0.0
City_Converse,0.0
City_Corsica,0.0
City_Cosmos,0.0
City_Cosmopolis,0.0
City_Coshocton,0.0
City_Cosby,0.0
City_Cos Cob,0.0
City_Corydon,0.0
City_Corvallis,0.0
City_Cortlandt Manor,0.0
City_Cortland,0.0
City_Cortez,0.0
City_Corte Madera,0.0
City_Corsicana,0.0
City_Corryton,0.0
City_Cordesville,0.0
City_Corpus Christi,0.0
City_Coronado,0.0
City_Corolla,0.0
City_Cornwall Bridge,0.0
City_Cornwall,0.0
City_Cornville,0.0
City_Corning,0.0
City_Cornell,0.0
City_Cornelius,0.0
City_Cornelia,0.0
City_Corfu,0.0
City_Cordova,0.0
City_Convoy,0.0
City_Contoocook,0.0
City_Coker,0.0
City_Collegeville,0.0
City_Colorado City,0.0
City_Colonie,0.0
City_Colonial Heights,0.0
City_Colonial Beach,0.0
City_Colonia,0.0
City_Colona,0.0
City_Cologne,0.0
City_Colmar,0.0
City_Collinsville,0.0
City_Collinston,0.0
City_Collins,0.0
City_Collierville,0.0
City_College Point,0.0
City_Columbia Falls,0.0
City_College Park,0.0
City_College Grove,0.0
City_College Corner,0.0
City_Colgate,0.0
City_Colfax,0.0
City_Coleville,0.0
City_Coleraine,0.0
City_Coleman,0.0
City_Coldwater,0.0
City_Cold Spring,0.0
City_Colchester,0.0
City_Colbert,0.0
City_Colts Neck,0.0
City_Columbia Station,0.0
City_Continental Divide,0.0
City_Congress,0.0
City_Constantine,0.0
City_Conshohocken,0.0
City_Conservation,0.0
City_Conrad,0.0
City_Conowingo,0.0
City_Conover,0.0
City_Conner,0.0
City_Connelly Springs,0.0
City_Connellsville,0.0
City_Conley,0.0
City_Conklin,0.0
City_Conifer,0.0
City_Confluence,0.0
City_Columbiaville,0.0
City_Conestoga,0.0
City_Condon,0.0
City_Concordia,0.0
City_Concord,0.0
City_Concho,0.0
City_Comstock Park,0.0
City_Comstock,0.0
City_Comptche,0.0
City_Commerce City,0.0
City_Commerce,0.0
City_Commack,0.0
City_Colusa,0.0
City_Chocorua,0.0
City_Chisholm,0.0
City_Chisago City,0.0
City_Cashiers,0.0
City_Castle Dale,0.0
City_Castle Creek,0.0
City_Castile,0.0
City_Castella,0.0
City_Castalia,0.0
City_Casselberry,0.0
City_Cassatt,0.0
City_Cass Lake,0.0
City_Casper,0.0
City_Caspar,0.0
City_Casmalia,0.0
City_Cashion,0.0
City_Caseyville,0.0
City_Castle Rock,0.0
City_Casey,0.0
City_Casco,0.0
City_Cascade Locks,0.0
City_Cascade,0.0
City_Casa Grande,0.0
City_Casa Blanca,0.0
City_Caryville,0.0
City_Cary,0.0
City_Carver,0.0
City_Caruthersville,0.0
City_Caruthers,0.0
City_Carthage,0.0
City_Castle Hayne,0.0
City_Castleberry,0.0
City_Cartersville,0.0
City_Catonsville,0.0
City_Cedar City,0.0
City_Cedar Bluff,0.0
City_Cecil,0.0
City_Cazadero,0.0
City_Cayucos,0.0
City_Cayce,0.0
City_Cave Spring,0.0
City_Cave Junction,0.0
City_Cave Creek,0.0
City_Cave City,0.0
City_Catskill,0.0
City_Catoosa,0.0
City_Catlett,0.0
City_Castleton On Hudson,0.0
City_Catheys Valley,0.0
City_Cathedral City,0.0
City_Catharpin,0.0
City_Catawissa,0.0
City_Catawba,0.0
City_Cataula,0.0
City_Catasauqua,0.0
City_Cataldo,0.0
City_Castroville,0.0
City_Castro Valley,0.0
City_Castlewood,0.0
City_Castleton on Hudson,0.0
City_Carterville,0.0
City_Carson City,0.0
City_Chippewa Falls,0.0
City_Capac,0.0
City_Carbon Hill,0.0
City_Carbon,0.0
City_Capron,0.0
City_Capitola,0.0
City_Capitol Heights,0.0
City_Capistrano Beach,0.0
City_Cape May Court House,0.0
City_Cape May,0.0
City_Cape Coral,0.0
City_Cape Charles,0.0
City_Cape Canaveral,0.0
City_Capay,0.0
City_Canyonville,0.0
City_Cardiff By The Sea,0.0
City_Canyon Dam,0.0
City_Canyon Country,0.0
City_Canyon City,0.0
City_Canyon,0.0
City_Cantua Creek,0.0
City_Cantonment,0.0
City_Cantil,0.0
City_Canterbury,0.0
City_Canonsburg,0.0
City_Canon City,0.0
City_Canoga Park,0.0
City_Cannon Falls,0.0
City_Carbondale,0.0
City_Cardiff By the Sea,0.0
City_Carrsville,0.0
City_Carmel-by-the-Sea,0.0
City_Carrolltown,0.0
City_Carroll,0.0
City_Carriere,0.0
City_Carr,0.0
City_Carpinteria,0.0
City_Carol Stream,0.0
City_Carnesville,0.0
City_Carnelian Bay,0.0
City_Carnegie,0.0
City_Carnation,0.0
City_Carmine,0.0
City_Carmichael,0.0
City_Carmel Valley,0.0
City_Cardiff by the Sea,0.0
City_Carmel,0.0
City_Carlton,0.0
City_Carlstadt,0.0
City_Carlsbad,0.0
City_Carlotta,0.0
City_Carlos,0.0
City_Carlisle,0.0
City_Carlin,0.0
City_Carleton,0.0
City_Carle Place,0.0
City_Carencro,0.0
City_Cardwell,0.0
City_Cedar Creek,0.0
City_Cedar Falls,0.0
City_Cedar Grove,0.0
City_Chattahoochee,0.0
City_Cherryville,0.0
City_Cherry Valley,0.0
City_Cherry Tree,0.0
City_Cherry Hill,0.0
City_Cherokee,0.0
City_Cheraw,0.0
City_Cheney,0.0
City_Chemult,0.0
City_Cheltenham,0.0
City_Chelsea,0.0
City_Chelmsford,0.0
City_Chehalis,0.0
City_Chatsworth,0.0
City_Chesapeake City,0.0
City_Chatham,0.0
City_Chatfield,0.0
City_Chaska,0.0
City_Chase City,0.0
City_Charlton,0.0
City_Charlottesville,0.0
City_Charlotte Hall,0.0
City_Charlotte Court House,0.0
City_Charlo,0.0
City_Charlestown,0.0
City_Charles Town,0.0
City_Charles City,0.0
City_Chesapeake,0.0
City_Cheshire,0.0
City_Cedar Hill,0.0
City_Chickasha,0.0
City_Chipley,0.0
City_Chinook,0.0
City_Chino Valley,0.0
City_Chino Hills,0.0
City_Chinle,0.0
City_China Grove,0.0
City_Chilton,0.0
City_Chiloquin,0.0
City_Chilhowie,0.0
City_Chiefland,0.0
City_Chicopee,0.0
City_Chico,0.0
City_Chicago Ridge,0.0
City_Chesnee,0.0
City_Chicago Heights,0.0
City_Cheyenne,0.0
City_Chevy Chase,0.0
City_Cheverly,0.0
City_Cheswick,0.0
City_Chestnut Hill,0.0
City_Chestertown,0.0
City_Chesterton,0.0
City_Chesterland,0.0
City_Chesterfield,0.0
City_Chester Springs,0.0
City_Chester,0.0
City_Charleroi,0.0
City_Chariton,0.0
City_Chardon,0.0
City_Center Point,0.0
City_Central Volusia,0.0
City_Central Valley,0.0
City_Central Point,0.0
City_Central Islip,0.0
City_Central Falls,0.0
City_Central Contra Costa,0.0
City_Central City,0.0
City_Central,0.0
City_Centerville,0.0
City_Centereach,0.0
City_Centerburg,0.0
City_Center Valley,0.0
City_Center Moriches,0.0
City_Chaptico,0.0
City_Center Line,0.0
City_Center Cross,0.0
City_Centennial,0.0
City_Celina,0.0
City_Cedarville,0.0
City_Cedartown,0.0
City_Cedarpines Park,0.0
City_Cedar Valley,0.0
City_Cedar Springs,0.0
City_Cedar Rapids,0.0
City_Cedar Park,0.0
City_Cedar Knolls,0.0
City_Centralia,0.0
City_Centre,0.0
City_Centre Hall,0.0
City_Centreville,0.0
City_Chappells,0.0
City_Chappaqua,0.0
City_Chapin,0.0
City_Chapel Hill,0.0
City_Chantilly,0.0
City_Channahon,0.0
City_Chanhassen,0.0
City_Chandler,0.0
City_Champlin,0.0
City_Champlain,0.0
City_Champions Gate,0.0
City_Champion,0.0
City_Champaign,0.0
City_Chambersburg,0.0
City_Chambers,0.0
City_Challenge,0.0
City_Chalfont,0.0
City_Chagrin Falls,0.0
City_Chadwicks,0.0
City_Chadds Ford,0.0
City_Chadbourn,0.0
City_Cerro Gordo,0.0
City_Cerritos,0.0
City_Ceres,0.0
City_Century,0.0
City_Costa Mesa,0.0
City_Cotopaxi,0.0
City_Eastport,0.0
City_Dracut,0.0
City_Driscoll,0.0
City_Dripping Springs,0.0
City_Drifting,0.0
City_Drexel Hill,0.0
City_Drewsey,0.0
City_Drewryville,0.0
City_Dresher,0.0
City_Drasco,0.0
City_Draper,0.0
City_Drakes Branch,0.0
City_Drain,0.0
City_Dragoon,0.0
City_Doylestown,0.0
City_Drums,0.0
City_Doyle,0.0
City_Downs,0.0
City_Downingtown,0.0
City_Downers Grove,0.0
City_Dowelltown,0.0
City_Dowagiac,0.0
City_Dover Plains,0.0
City_Dover,0.0
City_Dove Creek,0.0
City_Douglasville,0.0
City_Douglassville,0.0
City_Douglas City,0.0
City_Drummond,0.0
City_Dry Branch,0.0
City_Dothan,0.0
City_Dumas,0.0
City_Dundee,0.0
City_Dundas,0.0
City_Dundalk,0.0
City_Duncanville,0.0
City_Duncansville,0.0
City_Duncans Mills,0.0
City_Duncannon,0.0
City_Duncan,0.0
City_Dunbarton,0.0
City_Dunbar,0.0
City_Dumont,0.0
City_Dumfries,0.0
City_Duluth,0.0
City_Dryden,0.0
City_Duke Center,0.0
City_Dugway,0.0
City_Dufur,0.0
City_Duffield,0.0
City_Due West,0.0
City_Dudley,0.0
City_Duchesne,0.0
City_Dubois,0.0
City_Dublin,0.0
City_Duarte,0.0
City_Duanesburg,0.0
City_Du Bois,0.0
City_Double Springs,0.0
City_Doswell,0.0
City_Dunellen,0.0
City_Dickerson,0.0
City_Disputanta,0.0
City_Discovery Bay,0.0
City_Dinwiddie,0.0
City_Dinuba,0.0
City_Dingmans Ferry,0.0
City_Dimondale,0.0
City_Dillwyn,0.0
City_Dillsburg,0.0
City_Dike,0.0
City_Dickson,0.0
City_Dickinson Center,0.0
City_Dickinson,0.0
City_Diberville,0.0
City_District 4 Kent Island,0.0
City_Diamondhead,0.0
City_Diamond Springs,0.0
City_Dexter,0.0
City_Dewey,0.0
City_Devon,0.0
City_Devils Lake,0.0
City_Detroit Lakes,0.0
City_Destrehan,0.0
City_Destin,0.0
City_Desoto,0.0
City_Desert Hot Springs,0.0
